Stage,Day,Time,Scenario,Value
1,12,1,2,0
1,12,1,3,41.960452461
1,12,1,4,0
1,12,2,1,65.911877354
1,12,2,2,0
1,12,2,3,10.985312892
1,12,2,4,0
1,12,3,1,91.221526181
1,12,3,2,0
1,12,3,3,15.203587697
1,12,3,4,0
1,12,4,1,91.950137781
1,12,4,2,0
1,12,4,3,15.325022963
1,12,4,4,0
1,12,5,1,101.51328999
1,12,5,2,0
1,12,5,3,16.918881665
1,12,5,4,0
1,12,6,1,120.384259152
1,12,6,2,0
1,12,6,3,20.064043192
1,12,6,4,0
1,12,7,1,130.884911608
1,12,7,2,0
1,12,7,3,21.814151935
1,12,7,4,0
1,12,8,1,93.904715845
1,12,8,2,0
1,12,8,3,15.650785974
1,12,8,4,0
1,12,9,1,265.074007563
1,12,9,2,0
1,12,9,3,44.179001261
1,12,9,4,0
1,12,10,1,42.805718118
1,12,10,2,0
1,12,10,3,7.134286353
1,12,10,4,0
1,12,11,1,116.242737969
1,12,11,2,19.373789661
1,12,11,3,0
1,12,11,4,19.373789661
1,12,12,1,-5.052748343e-13
1,12,12,2,0
1,12,12,3,24.44753684
1,12,12,4,0
1,12,13,1,-5.052748343e-13
1,12,13,2,7.770239036
1,12,13,3,0
1,12,13,4,7.770239036
1,12,14,1,0
1,12,14,2,0
1,12,14,3,-9.094947018e-13
1,12,14,4,0
1,12,15,1,0
1,12,15,2,0
1,12,15,3,0
1,12,15,4,0
1,12,16,1,0
1,12,16,2,0
1,12,16,3,0
1,12,16,4,0
1,12,17,1,56.673320662
1,12,17,2,0
1,12,17,3,9.445553444
1,12,17,4,0
1,12,18,1,0
1,12,18,2,0
1,12,18,3,-3.410605132e-13
1,12,18,4,0
1,12,19,1,83.004200161
1,12,19,2,0
1,12,19,3,13.83403336
1,12,19,4,0
1,12,20,1,99.060701506
1,12,20,2,0
1,12,20,3,16.510116918
1,12,20,4,0
1,12,21,1,259.297244701
1,12,21,2,0
1,12,21,3,43.21620745
1,12,21,4,0
1,12,22,1,124.754678158
1,12,22,2,0
1,12,22,3,20.79244636
1,12,22,4,0
1,12,23,1,158.779231787
1,12,23,2,0
1,12,23,3,26.463205298
1,12,23,4,0
1,12,24,1,359.304868787
1,12,24,2,0
1,12,24,3,59.884144798
1,12,24,4,0
1,13,1,1,1445.804128284
1,13,1,2,0
